Model has been successfully loaded from models/lrw_resnet18_mstcn_adamw_s3.pth.tar
----------
Epoch 0/79
Current learning rate: 0.0003
[ 2402/10493 (23%)]	Loss: 0.3328	Acc:0.9048	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2502/10493 (24%)]	Loss: 0.3309	Acc:0.9049	Cost time:0.174 (0.175)s	Data time:0.022 (0.022)	Instances per second: 11.46
[ 2602/10493 (25%)]	Loss: 0.3330	Acc:0.9037	Cost time:0.174 (0.175)s	Data time:0.022 (0.022)	Instances per second: 11.46
[ 2702/10493 (26%)]	Loss: 0.3421	Acc:0.9020	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2802/10493 (27%)]	Loss: 0.3418	Acc:0.9019	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2902/10493 (28%)]	Loss: 0.3427	Acc:0.9013	Cost time:0.175 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 3002/10493 (29%)]	Loss: 0.3427	Acc:0.9011	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 3102/10493 (30%)]	Loss: 0.3435	Acc:0.9004	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3202/10493 (30%)]	Loss: 0.3444	Acc:0.9004	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3302/10493 (31%)]	Loss: 0.3438	Acc:0.9001	Cost time:0.175 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3402/10493 (32%)]	Loss: 0.3442	Acc:0.8993	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3502/10493 (33%)]	Loss: 0.3412	Acc:0.9000	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3602/10493 (34%)]	Loss: 0.3495	Acc:0.8982	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3702/10493 (35%)]	Loss: 0.3507	Acc:0.8982	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3802/10493 (36%)]	Loss: 0.3524	Acc:0.8977	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3902/10493 (37%)]	Loss: 0.3542	Acc:0.8969	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4002/10493 (38%)]	Loss: 0.3528	Acc:0.8974	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4102/10493 (39%)]	Loss: 0.3518	Acc:0.8978	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4202/10493 (40%)]	Loss: 0.3521	Acc:0.8976	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4302/10493 (41%)]	Loss: 0.3508	Acc:0.8976	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4402/10493 (42%)]	Loss: 0.3498	Acc:0.8980	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4502/10493 (43%)]	Loss: 0.3503	Acc:0.8980	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4602/10493 (44%)]	Loss: 0.3500	Acc:0.8980	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4702/10493 (45%)]	Loss: 0.3523	Acc:0.8976	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4802/10493 (46%)]	Loss: 0.3521	Acc:0.8979	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4902/10493 (47%)]	Loss: 0.3532	Acc:0.8971	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5002/10493 (48%)]	Loss: 0.3581	Acc:0.8960	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5102/10493 (49%)]	Loss: 0.3599	Acc:0.8956	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5202/10493 (50%)]	Loss: 0.3645	Acc:0.8945	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5302/10493 (51%)]	Loss: 0.3650	Acc:0.8943	Cost time:0.174 (0.174)s	Data time:0.022 (0.021)	Instances per second: 11.46
[ 5402/10493 (51%)]	Loss: 0.3671	Acc:0.8936	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5502/10493 (52%)]	Loss: 0.3669	Acc:0.8936	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5602/10493 (53%)]	Loss: 0.3710	Acc:0.8928	Cost time:0.174 (0.174)s	Data time:0.022 (0.021)	Instances per second: 11.46
[ 5702/10493 (54%)]	Loss: 0.3696	Acc:0.8932	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5802/10493 (55%)]	Loss: 0.3679	Acc:0.8936	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5902/10493 (56%)]	Loss: 0.3662	Acc:0.8941	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6002/10493 (57%)]	Loss: 0.3678	Acc:0.8933	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6102/10493 (58%)]	Loss: 0.3673	Acc:0.8937	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6202/10493 (59%)]	Loss: 0.3660	Acc:0.8939	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6302/10493 (60%)]	Loss: 0.3652	Acc:0.8941	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6402/10493 (61%)]	Loss: 0.3639	Acc:0.8947	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6502/10493 (62%)]	Loss: 0.3606	Acc:0.8956	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6602/10493 (63%)]	Loss: 0.3599	Acc:0.8957	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6702/10493 (64%)]	Loss: 0.3614	Acc:0.8953	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6802/10493 (65%)]	Loss: 0.3613	Acc:0.8953	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6902/10493 (66%)]	Loss: 0.3591	Acc:0.8959	Cost time:0.174 (0.174)s	Data time:0.022 (0.021)	Instances per second: 11.46
[ 7002/10493 (67%)]	Loss: 0.3589	Acc:0.8959	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7102/10493 (68%)]	Loss: 0.3585	Acc:0.8960	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7202/10493 (69%)]	Loss: 0.3604	Acc:0.8954	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7302/10493 (70%)]	Loss: 0.3607	Acc:0.8953	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7402/10493 (71%)]	Loss: 0.3614	Acc:0.8951	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7502/10493 (71%)]	Loss: 0.3587	Acc:0.8960	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7602/10493 (72%)]	Loss: 0.3583	Acc:0.8962	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7702/10493 (73%)]	Loss: 0.3571	Acc:0.8963	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7802/10493 (74%)]	Loss: 0.3575	Acc:0.8962	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7902/10493 (75%)]	Loss: 0.3578	Acc:0.8963	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8002/10493 (76%)]	Loss: 0.3571	Acc:0.8966	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8102/10493 (77%)]	Loss: 0.3563	Acc:0.8967	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8202/10493 (78%)]	Loss: 0.3593	Acc:0.8960	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8302/10493 (79%)]	Loss: 0.3597	Acc:0.8959	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8402/10493 (80%)]	Loss: 0.3588	Acc:0.8963	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8502/10493 (81%)]	Loss: 0.3575	Acc:0.8965	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8602/10493 (82%)]	Loss: 0.3570	Acc:0.8965	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8702/10493 (83%)]	Loss: 0.3564	Acc:0.8968	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8802/10493 (84%)]	Loss: 0.3555	Acc:0.8972	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8902/10493 (85%)]	Loss: 0.3561	Acc:0.8969	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9002/10493 (86%)]	Loss: 0.3564	Acc:0.8967	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9102/10493 (87%)]	Loss: 0.3557	Acc:0.8969	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9202/10493 (88%)]	Loss: 0.3544	Acc:0.8973	Cost time:0.175 (0.174)s	Data time:0.022 (0.021)	Instances per second: 11.46
[ 9302/10493 (89%)]	Loss: 0.3534	Acc:0.8974	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9402/10493 (90%)]	Loss: 0.3524	Acc:0.8978	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9502/10493 (91%)]	Loss: 0.3536	Acc:0.8973	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9602/10493 (91%)]	Loss: 0.3540	Acc:0.8972	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9702/10493 (92%)]	Loss: 0.3527	Acc:0.8978	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9802/10493 (93%)]	Loss: 0.3545	Acc:0.8975	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9902/10493 (94%)]	Loss: 0.3557	Acc:0.8971	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10002/10493 (95%)]	Loss: 0.3563	Acc:0.8969	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10102/10493 (96%)]	Loss: 0.3558	Acc:0.8970	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10202/10493 (97%)]	Loss: 0.3564	Acc:0.8967	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10302/10493 (98%)]	Loss: 0.3556	Acc:0.8970	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10402/10493 (99%)]	Loss: 0.3558	Acc:0.8969	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10493/10493 (100%)]	Loss: 0.3565	Acc:0.8966	Cost time:0.120 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
val Epoch:	25	Loss val: 0.7956	Acc val:0.8951, LR: 0.00023816778784387094
----------
Epoch 26/79
Current learning rate: 0.0002333355349529403
[    2/10493 (0%)]	Loss: 0.0314	Acc:1.0000	Cost time:0.325 (0.325)s	Data time:0.120 (0.120)	Instances per second: 6.15
[  102/10493 (1%)]	Loss: 0.2900	Acc:0.9211	Cost time:0.174 (0.178)s	Data time:0.021 (0.023)	Instances per second: 11.26
[  202/10493 (2%)]	Loss: 0.3181	Acc:0.9042	Cost time:0.174 (0.176)s	Data time:0.021 (0.022)	Instances per second: 11.37
[  302/10493 (3%)]	Loss: 0.3081	Acc:0.9082	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.40
[  402/10493 (4%)]	Loss: 0.3137	Acc:0.9027	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.42
[  502/10493 (5%)]	Loss: 0.3075	Acc:0.9075	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.43
[  602/10493 (6%)]	Loss: 0.3471	Acc:0.8964	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.43
[  702/10493 (7%)]	Loss: 0.3419	Acc:0.8957	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.44
[  802/10493 (8%)]	Loss: 0.3489	Acc:0.8929	Cost time:0.175 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.44
[  902/10493 (9%)]	Loss: 0.3578	Acc:0.8919	Cost time:0.175 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.44
[ 1002/10493 (10%)]	Loss: 0.3468	Acc:0.8963	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1102/10493 (10%)]	Loss: 0.3515	Acc:0.8956	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1202/10493 (11%)]	Loss: 0.3566	Acc:0.8929	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1302/10493 (12%)]	Loss: 0.3507	Acc:0.8944	Cost time:0.175 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1402/10493 (13%)]	Loss: 0.3454	Acc:0.8964	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1502/10493 (14%)]	Loss: 0.3337	Acc:0.8998	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.45
[ 1602/10493 (15%)]	Loss: 0.3468	Acc:0.8959	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 1702/10493 (16%)]	Loss: 0.3451	Acc:0.8944	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 1802/10493 (17%)]	Loss: 0.3454	Acc:0.8941	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 1902/10493 (18%)]	Loss: 0.3425	Acc:0.8949	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2002/10493 (19%)]	Loss: 0.3445	Acc:0.8951	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2102/10493 (20%)]	Loss: 0.3468	Acc:0.8943	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2202/10493 (21%)]	Loss: 0.3484	Acc:0.8937	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2302/10493 (22%)]	Loss: 0.3449	Acc:0.8949	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2402/10493 (23%)]	Loss: 0.3453	Acc:0.8951	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2502/10493 (24%)]	Loss: 0.3457	Acc:0.8954	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2602/10493 (25%)]	Loss: 0.3400	Acc:0.8963	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2702/10493 (26%)]	Loss: 0.3463	Acc:0.8948	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2802/10493 (27%)]	Loss: 0.3468	Acc:0.8940	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 2902/10493 (28%)]	Loss: 0.3499	Acc:0.8931	Cost time:0.174 (0.175)s	Data time:0.021 (0.022)	Instances per second: 11.46
[ 3002/10493 (29%)]	Loss: 0.3477	Acc:0.8941	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3102/10493 (30%)]	Loss: 0.3515	Acc:0.8936	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3202/10493 (30%)]	Loss: 0.3484	Acc:0.8948	Cost time:0.175 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3302/10493 (31%)]	Loss: 0.3466	Acc:0.8955	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3402/10493 (32%)]	Loss: 0.3543	Acc:0.8931	Cost time:0.175 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3502/10493 (33%)]	Loss: 0.3521	Acc:0.8944	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3602/10493 (34%)]	Loss: 0.3524	Acc:0.8947	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3702/10493 (35%)]	Loss: 0.3510	Acc:0.8955	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3802/10493 (36%)]	Loss: 0.3505	Acc:0.8956	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 3902/10493 (37%)]	Loss: 0.3512	Acc:0.8960	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4002/10493 (38%)]	Loss: 0.3531	Acc:0.8955	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4102/10493 (39%)]	Loss: 0.3524	Acc:0.8957	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4202/10493 (40%)]	Loss: 0.3517	Acc:0.8959	Cost time:0.175 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4302/10493 (41%)]	Loss: 0.3523	Acc:0.8954	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4402/10493 (42%)]	Loss: 0.3561	Acc:0.8939	Cost time:0.174 (0.175)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4502/10493 (43%)]	Loss: 0.3566	Acc:0.8936	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4602/10493 (44%)]	Loss: 0.3602	Acc:0.8924	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4702/10493 (45%)]	Loss: 0.3625	Acc:0.8922	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4802/10493 (46%)]	Loss: 0.3630	Acc:0.8923	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 4902/10493 (47%)]	Loss: 0.3675	Acc:0.8913	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5002/10493 (48%)]	Loss: 0.3702	Acc:0.8906	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5102/10493 (49%)]	Loss: 0.3693	Acc:0.8905	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5202/10493 (50%)]	Loss: 0.3682	Acc:0.8911	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5302/10493 (51%)]	Loss: 0.3671	Acc:0.8911	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5402/10493 (51%)]	Loss: 0.3668	Acc:0.8914	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5502/10493 (52%)]	Loss: 0.3656	Acc:0.8919	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5602/10493 (53%)]	Loss: 0.3641	Acc:0.8924	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5702/10493 (54%)]	Loss: 0.3651	Acc:0.8917	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5802/10493 (55%)]	Loss: 0.3631	Acc:0.8920	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 5902/10493 (56%)]	Loss: 0.3628	Acc:0.8921	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6002/10493 (57%)]	Loss: 0.3615	Acc:0.8925	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6102/10493 (58%)]	Loss: 0.3624	Acc:0.8924	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6202/10493 (59%)]	Loss: 0.3607	Acc:0.8932	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6302/10493 (60%)]	Loss: 0.3599	Acc:0.8935	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6402/10493 (61%)]	Loss: 0.3636	Acc:0.8927	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6502/10493 (62%)]	Loss: 0.3634	Acc:0.8926	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6602/10493 (63%)]	Loss: 0.3671	Acc:0.8919	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6702/10493 (64%)]	Loss: 0.3652	Acc:0.8926	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6802/10493 (65%)]	Loss: 0.3641	Acc:0.8929	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 6902/10493 (66%)]	Loss: 0.3639	Acc:0.8929	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7002/10493 (67%)]	Loss: 0.3644	Acc:0.8929	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7102/10493 (68%)]	Loss: 0.3653	Acc:0.8929	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7202/10493 (69%)]	Loss: 0.3644	Acc:0.8933	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7302/10493 (70%)]	Loss: 0.3641	Acc:0.8928	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7402/10493 (71%)]	Loss: 0.3626	Acc:0.8933	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7502/10493 (71%)]	Loss: 0.3634	Acc:0.8932	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7602/10493 (72%)]	Loss: 0.3629	Acc:0.8933	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7702/10493 (73%)]	Loss: 0.3630	Acc:0.8934	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7802/10493 (74%)]	Loss: 0.3636	Acc:0.8932	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 7902/10493 (75%)]	Loss: 0.3637	Acc:0.8931	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8002/10493 (76%)]	Loss: 0.3630	Acc:0.8929	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8102/10493 (77%)]	Loss: 0.3621	Acc:0.8935	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8202/10493 (78%)]	Loss: 0.3618	Acc:0.8937	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8302/10493 (79%)]	Loss: 0.3637	Acc:0.8930	Cost time:0.175 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8402/10493 (80%)]	Loss: 0.3629	Acc:0.8932	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8502/10493 (81%)]	Loss: 0.3631	Acc:0.8930	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8602/10493 (82%)]	Loss: 0.3617	Acc:0.8934	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8702/10493 (83%)]	Loss: 0.3612	Acc:0.8935	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8802/10493 (84%)]	Loss: 0.3603	Acc:0.8937	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 8902/10493 (85%)]	Loss: 0.3595	Acc:0.8940	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9002/10493 (86%)]	Loss: 0.3584	Acc:0.8945	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9102/10493 (87%)]	Loss: 0.3575	Acc:0.8946	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9202/10493 (88%)]	Loss: 0.3581	Acc:0.8943	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9302/10493 (89%)]	Loss: 0.3583	Acc:0.8944	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9402/10493 (90%)]	Loss: 0.3576	Acc:0.8945	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9502/10493 (91%)]	Loss: 0.3587	Acc:0.8944	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9602/10493 (91%)]	Loss: 0.3582	Acc:0.8945	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9702/10493 (92%)]	Loss: 0.3582	Acc:0.8944	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9802/10493 (93%)]	Loss: 0.3591	Acc:0.8941	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[ 9902/10493 (94%)]	Loss: 0.3591	Acc:0.8941	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10002/10493 (95%)]	Loss: 0.3597	Acc:0.8943	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10102/10493 (96%)]	Loss: 0.3595	Acc:0.8944	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
[10202/10493 (97%)]	Loss: 0.3587	Acc:0.8946	Cost time:0.174 (0.174)s	Data time:0.021 (0.021)	Instances per second: 11.46
